pred_x,pred_y,pred_phi,true_X,true_y,true_phi
65.56243133764518,14.430872813214133,0.12055637239484998,65.514,14.319,0.12033
66.50607542841189,14.513580907304124,0.12184747926869656,66.556,14.442,0.11911
67.59309692876171,14.523198928581856,0.12032423151422994,67.605,14.563,0.11718
68.66398014112515,14.715316309476774,0.11342115806474039,68.661,14.683,0.11497
69.61578348684651,14.760261265094327,0.11430216219708003,69.722,14.802,0.11368
70.82714027491522,14.940663740846073,0.11166072334297836,70.79,14.919,0.11157
71.77583106551425,15.134935224532608,0.11516815768441507,71.865,15.036,0.10939
72.8907877555929,15.330321015100605,0.10880558486651509,72.945,15.152,0.10849
74.24295292031654,15.29263634487154,0.10797311784134792,74.032,15.265,0.10625
75.02764039527425,15.233188809468402,0.10197580278668161,75.124,15.377,0.10422
76.25453166893514,15.579588292131948,0.10487983446285169,76.222,15.487,0.10199
77.38763661846798,15.596217267532499,0.1003569431652635,77.325,15.596,0.10014
78.53457395512693,15.804364656908733,0.09978429935875725,78.434,15.703,0.098363
79.49736291005414,15.799528815337764,0.10058520712569027,79.549,15.809,0.096249
80.67462160993914,15.860559545510151,0.09816497442193896,80.668,15.913,0.094325
81.72352170090475,15.943761181050753,0.0918599955216535,81.794,16.016,0.092995
82.82793981503957,16.152606780949114,0.09071480273269265,82.924,16.118,0.091196
84.11284346917928,16.390262904849994,0.09124174262077756,84.059,16.219,0.090143
85.19334382415111,16.31956112538036,0.09473603938411965,85.198,16.317,0.088307
86.37538075681321,16.311657416532594,0.0863289489444402,86.341,16.414,0.085949
87.54879133425685,16.477809711373176,0.08238937024420458,87.489,16.509,0.084481
88.62079198678288,16.42624051380649,0.08015313732085937,88.64,16.602,0.082519
89.78621940044668,16.605173961336234,0.08085950193600772,89.794,16.695,0.081001
91.0156710816939,16.767828149054566,0.07723689674188378,90.953,16.785,0.07994
92.21648541646395,16.825857203305425,0.07559794529990047,92.116,16.875,0.078083
93.03818898330589,16.911517839350292,0.07549447588941577,93.282,16.964,0.077097
94.39021383081393,16.934654926252257,0.07257507141979094,94.452,17.051,0.076137
95.58744597952852,17.08108061781297,0.07384842546644789,95.627,17.138,0.074142
96.90624966909085,17.212920332414,0.06729423315255675,96.804,17.224,0.073577
97.89899104786176,17.40404591532773,0.06882579805356696,97.985,17.311,0.073369
99.30320717214377,17.24350732673612,0.06975776334897621,99.169,17.398,0.07332
100.43973083637174,17.52074141540459,0.07934700262293122,100.35,17.485,0.073605
101.55599366629538,17.432735377002768,0.07569400788634065,101.54,17.572,0.073291
102.63954367764455,17.695279408846243,0.07138650470814703,102.73,17.659,0.073264
103.8370219293379,17.713255192551987,0.07597270852558072,103.92,17.746,0.073349
105.1452940539139,17.83294155066032,0.0732269805286117,105.11,17.834,0.072974
106.28746674603192,17.895200386998603,0.0694700302355874,106.3,17.922,0.073916
107.49237749917758,17.87427987225819,0.07145961646723084,107.5,18.01,0.073549
108.7506021295454,18.1130001377219,0.07580967979540079,108.7,18.099,0.073923
109.87211867799817,18.309772177412633,0.07610947605123174,109.9,18.187,0.07411
111.0583041133463,18.399009792930446,0.07450043331472521,111.1,18.275,0.073343
112.27534940647577,18.431893636942295,0.07309112309514072,112.3,18.362,0.072885
113.5637892829432,18.266595149576748,0.07335081262258693,113.51,18.449,0.072159
114.73462912377083,18.58906076405243,0.06870380941845798,114.72,18.536,0.072105
115.98388257632121,18.60430186040514,0.0703528650082566,115.94,18.623,0.071722
117.21627430171354,18.742018640184757,0.07113622663320006,117.15,18.71,0.07121
118.40297867585446,18.786654713716008,0.07615705867335365,118.37,18.796,0.071435
119.59576663732653,18.956370921302,0.06983898391331574,119.59,18.882,0.070723
120.59594207902731,18.958613933405378,0.07134389356520252,120.81,18.968,0.070474
121.93272552598923,19.257535147049005,0.06395498100403188,122.04,19.054,0.070086
123.18177165468366,19.065495096050036,0.07668995998677806,123.26,19.14,0.069876
124.59038296048743,19.076706660833068,0.07153715878563144,124.49,19.225,0.070151
125.73360044345318,19.206345113284485,0.0685347348098755,125.73,19.311,0.069315
126.96710988415403,19.50293888797863,0.07078340355571477,126.96,19.397,0.069728
128.33837007466764,19.33653374632186,0.06813662590448263,128.2,19.483,0.069503
129.24850473413952,19.779049257289824,0.07274367123401558,129.44,19.568,0.069169
130.5537813511523,19.691935169907065,0.07113460540548411,130.68,19.654,0.06923
132.0033849999614,19.64404519269912,0.06603418579597493,131.92,19.74,0.068953
133.276727945664,19.815227115476812,0.06646362386111322,133.17,19.826,0.068752
134.4197691248284,19.918402889530057,0.0692136100048661,134.42,19.913,0.069003
135.7683554323454,20.0392327416699,0.06849730534941942,135.67,20.001,0.070033
136.82163792657414,20.12970095547487,0.07298646669720124,136.92,20.093,0.071372
138.0780659412389,20.315316061030522,0.07408242705681439,138.18,20.186,0.073723
139.5733270180801,20.186500426378718,0.07519748438968996,139.44,20.283,0.075518
140.63334062079096,20.34682706670531,0.08130467583751687,140.7,20.382,0.077548
141.9470383425733,20.55118718317818,0.08044251183486943,141.96,20.484,0.079604
143.2159927811978,20.6719459466296,0.08187933025149617,143.23,20.588,0.081196
144.62875873222885,20.60859808726955,0.08292935914439457,144.49,20.693,0.082495
145.69633610593837,20.60729458131267,0.08342834880841955,145.76,20.799,0.083597
146.77687722460814,20.920861477661553,0.08518975337648517,147.03,20.906,0.08397
147.99657791270843,21.097485079082933,0.08497479676622917,148.29,21.013,0.08432
149.59939659677204,21.017079142742904,0.08079198209131519,149.56,21.12,0.084228
150.83744770179283,21.075091055124126,0.08943922466236129,150.83,21.227,0.084093
152.17236839461958,21.333398041345507,0.07952936190410069,152.1,21.333,0.083801
153.28256452599356,21.517750821170853,0.08200351932193777,153.37,21.438,0.08348
154.62945129289176,21.527991206242284,0.08460281474770856,154.65,21.543,0.082384
155.8838441603994,21.700781564156934,0.08695591731162484,155.92,21.648,0.082297
157.08322008795722,21.645159213727418,0.0833045156265522,157.2,21.752,0.08184
158.72735014613997,21.823765222490437,0.07959251315172047,158.48,21.856,0.081336
159.73988605113306,21.88969255097449,0.0832730878419172,159.76,21.959,0.081357
161.07574209335348,22.225943558051423,0.07881667984185316,161.04,22.062,0.080416
162.28233476900084,22.259916458633935,0.07896293827744826,162.32,22.164,0.079816
163.44735350389203,22.247249867029126,0.08002140608237882,163.61,22.266,0.079487
164.96444833346268,22.336279120931746,0.07774135712291796,164.89,22.367,0.079207
166.32538943662163,22.410057673353172,0.08022813311478569,166.18,22.468,0.07879
167.49664049892826,22.503902969022203,0.07558839208161748,167.47,22.569,0.078202
168.77525779555052,22.68387783832711,0.07792461631184067,168.76,22.668,0.077703
169.9557202473838,22.64121699359637,0.0756392213719698,170.05,22.768,0.077294
171.4386709929809,22.958571527417487,0.07773023426248926,171.34,22.866,0.076609
172.65517247962973,22.954058029792986,0.07814264200912183,172.64,22.964,0.07626
173.89202216598542,23.043354492227014,0.07664869433959405,173.93,23.061,0.075173
175.2679015376705,23.26880542384404,0.07426927175855397,175.23,23.158,0.074923
176.43146926517355,23.29519828078381,0.07702531550176937,176.53,23.254,0.074202
177.86547305381626,23.32447048523791,0.07463326852818154,177.83,23.35,0.074167
179.08631013173803,23.43615789922059,0.07248851484254039,179.13,23.446,0.073704
180.3476575532358,23.609705224323083,0.07432104007839122,180.43,23.541,0.073427
181.75029166640263,23.56419116633797,0.07585022946239452,181.74,23.636,0.072971
183.1459238805103,23.576137813118777,0.06899477763920947,183.04,23.732,0.073164
184.38114344505317,23.76872676484248,0.07276540174959605,184.35,23.829,0.07349
185.75306323091567,23.767016943446784,0.0733887021708093,185.66,23.926,0.07369
186.9740437240506,24.11441836204213,0.07743161855829926,186.97,24.023,0.074099
188.09946784308326,24.23088473135503,0.0771548279091363,188.28,24.12,0.074078
189.63834086466264,24.216574862923064,0.0746102202466086,189.59,24.218,0.074028
190.79162780210459,24.225473914729903,0.07909797573979019,190.91,24.314,0.073924
192.38145356566167,24.436702650918434,0.07221508234312612,192.23,24.41,0.073109
193.61551589960663,24.40200298890076,0.07142939252359465,193.55,24.506,0.072887
194.81728694552905,24.595785005288512,0.07181574820089806,194.87,24.602,0.072395
196.29918163146758,24.6699911604003,0.07404836943305121,196.2,24.699,0.073009
197.4398879965566,24.816021324702294,0.07198560842506595,197.52,24.796,0.072821
198.88410217597797,24.936529458533084,0.07331382603126639,198.86,24.894,0.073088
200.2663069678093,24.96741491680425,0.07215819207805153,200.19,24.993,0.073717
201.53656268505378,25.14279655472807,0.07504371048735088,201.53,25.093,0.074493
202.86286837634532,25.21897215390927,0.07812007347074508,202.87,25.194,0.074947
204.20753944152932,25.230756122840408,0.07448567247107704,204.21,25.294,0.07504
205.66370825680204,25.570984066521525,0.07177428412933125,205.56,25.394,0.074773
206.7243581454146,25.53482758920038,0.07860331400187766,206.91,25.493,0.073835
208.34493118567673,25.490376608461585,0.06901848659156021,208.26,25.592,0.073146
209.7491849125551,25.662831424531745,0.07293027178335555,209.61,25.691,0.073074
211.02968547683915,25.747931833324113,0.07284665737611982,210.95,25.79,0.073562
212.44820210511608,25.78864248081002,0.07648988484129914,212.3,25.891,0.074037
213.69224798834722,25.855121465884007,0.07129778308692071,213.64,25.992,0.074871
214.87892813829063,25.971269647674408,0.07804893570915167,214.98,26.092,0.075035
216.3377080121301,26.169666131964576,0.07767208929835434,216.32,26.192,0.075062
217.71949731457806,26.257141463236927,0.07500818124209585,217.65,26.29,0.074333
218.91544376296363,26.377812913002707,0.06943697892329757,218.98,26.386,0.073296
220.19629556666797,26.443209331782967,0.07769989973887148,220.3,26.481,0.072249
221.7580197964256,26.680284427638714,0.07228888370589365,221.61,26.576,0.071984
223.0249631707533,26.622473943537603,0.0738204965031938,222.92,26.671,0.07224
224.24341418795976,26.706636680544197,0.06967838030832137,224.23,26.767,0.072923
225.56102463393137,26.888673948335796,0.07283015953863545,225.53,26.864,0.074165
226.77071660545673,27.091812800112013,0.07433190911356857,226.82,26.96,0.074236
228.0910664394716,27.207073352669354,0.07370772671509636,228.1,27.055,0.074526
229.27408985023936,27.262842002424904,0.07545017632385945,229.38,27.15,0.074029
230.55369210775584,27.357043435531732,0.0720991021171545,230.65,27.243,0.073905
232.00179788988666,27.174009461163273,0.07392167653073232,231.91,27.335,0.073245
233.17662876014754,27.406433374627184,0.06966482147647728,233.16,27.426,0.07316
234.44822881927485,27.377260632858185,0.07333136503680754,234.4,27.517,0.072853
235.62464284842653,27.469647634432512,0.07497793697196553,235.62,27.607,0.072884
236.91389129606017,27.850840503003067,0.0757465800695105,236.84,27.697,0.073454
238.08160539988654,27.79037665196264,0.07182771348718343,238.05,27.785,0.073731
239.29661901512918,27.913264049895464,0.07146736289113827,239.24,27.871,0.072719
240.43568043559503,27.977248701714814,0.07073491273821177,240.42,27.956,0.072452
241.58966193567997,28.018435872762815,0.07045593810504915,241.59,28.038,0.071794
242.70041663617977,28.09822027459523,0.070206340558104,242.74,28.118,0.070488
243.7128520828573,28.26292064254562,0.0688587829744954,243.87,28.196,0.069439
245.12165042114864,28.261653483501686,0.06634633904024378,244.99,28.27,0.068093
245.98226922277786,28.17540728297376,0.06848624422427071,246.09,28.34,0.066075
247.13377449378535,28.525665516596934,0.06557700232883062,247.17,28.407,0.063899
248.12148038096893,28.45632520977522,0.06816404730914297,248.23,28.47,0.061964
249.32794945981433,28.442762952887445,0.05539816121433783,249.27,28.528,0.059145
250.24216921324117,28.73126753878494,0.059404590455715604,250.28,28.58,0.055823
251.3649550149206,28.683585934454275,0.04818632929234664,251.28,28.626,0.051653
252.1432201292836,28.642722796413487,0.04527762106966611,252.26,28.664,0.046121
253.23010602750836,28.64759159077487,0.043654019866370596,253.21,28.693,0.038615
254.15761195223195,28.700716801743592,0.027292667619371228,254.15,28.712,0.030195
254.996013061003,28.697430815824564,0.019742807808334196,255.06,28.719,0.019977
255.22949416836838,28.871571293884443,0.020193379001559913,255.06,28.719,0.0083458
255.62103264835872,28.64880845242876,6.284624492797868,255.93,28.701,6.2781
256.9169494263606,28.59086977819094,6.261721693096005,256.79,28.669,6.2625
257.4724219908235,28.532802056622383,6.24798518701394,257.62,28.622,6.2457
258.52412172081887,28.533874637261693,6.222155625656057,258.43,28.559,6.2272
259.24043624599756,28.464798004629767,6.204924041207317,259.23,28.479,6.205
260.07391724081754,28.429757415144287,6.1804700955557825,260.01,28.385,6.1834
260.87594076640426,28.408190062695624,6.160236250587985,260.77,28.273,6.1622
261.53499401830317,28.04420321532621,6.141142747529998,261.52,28.141,6.137
262.2869294793259,28.005089657836137,6.109741373774897,262.26,27.992,6.1098
263.07126600856446,27.81578305011296,6.088237859344579,262.99,27.824,6.0853
263.637574864363,27.44175953574048,6.063519625941722,263.72,27.635,6.0579
264.41618810213,27.300173104002827,6.032663414663852,264.43,27.423,6.0275
265.1120958931659,27.20489042804061,5.9939189194129545,265.13,27.191,5.9936
265.81053724466915,27.024661181754777,5.9640210888866,265.81,26.939,5.9627
266.42548207603176,26.69051901708101,5.934697505996522,266.49,26.668,5.9316
267.06626607690737,26.381241606926075,5.896621053819315,267.15,26.378,5.901
267.6435174687667,26.038736744882062,5.86985292706893,267.8,26.07,5.8696
268.4136790184822,25.55113931305727,5.8422821842481465,268.43,25.743,5.8384
269.0317178758218,25.433276586898067,5.8118814104608205,269.04,25.399,5.8059
269.5534097662618,25.00753164779775,5.773202592088204,269.64,25.037,5.7737
270.1810836292815,24.691303504603418,5.743232475286558,270.23,24.659,5.741
270.8590820897651,24.222425751305867,5.710983227603868,270.8,24.264,5.7103
271.3868387149033,23.867505629416655,5.676355718346449,271.36,23.853,5.6797
271.9152100721806,23.482012788314076,5.651189500259808,271.91,23.422,5.6499
272.36644224325477,22.935021878601397,5.621418204813054,272.44,22.971,5.6164
272.98761567155196,22.611544935681945,5.581240177406606,272.96,22.502,5.5805
273.4682071240869,21.92482714039878,5.547817527937113,273.47,22.017,5.5483
273.9582105035795,21.543659171607512,5.517234036147629,273.96,21.514,5.5173
274.54023592748973,20.97768704060889,5.48546225375082,274.43,20.994,5.4857
274.8557105470358,20.374157896298243,5.450455017946018,274.89,20.458,5.451
275.32956341195876,19.99811706554741,5.416938306285719,275.33,19.906,5.418
275.8993198118327,19.396933291060662,5.392048981574763,275.76,19.34,5.3878
276.17336813248943,18.819988531360632,5.363493526848559,276.17,18.759,5.3594
276.59946758185174,18.196726645165498,5.3246813921291665,276.56,18.164,5.3273
276.936277003495,17.727677477394185,5.297823512371364,276.93,17.555,5.2951
277.2168350562612,16.77783922448715,5.259652055022362,277.29,16.932,5.2634
277.6014180597922,16.349877713606254,5.234621076201609,277.63,16.296,5.2344
277.8891335491188,15.68106929760986,5.201909364391376,277.95,15.646,5.2036
278.23912158837294,15.040443253605684,5.167062679880789,278.25,14.984,5.17
278.51699968049326,14.426536662664688,5.141996117586469,278.53,14.31,5.1378
278.65635993593133,13.433754817779468,5.105193576919879,278.79,13.624,5.1078
279.1287663339826,13.02138160187528,5.070270355097332,279.03,12.928,5.0736
279.2190979429713,12.185911184863752,5.033002938730564,279.24,12.222,5.0371
279.5236862064069,11.51669565133831,4.997524997070554,279.43,11.508,5.0035
279.5788194696182,10.624861009609642,4.965242524281349,279.6,10.786,4.9716
279.79008204492357,10.03823278525256,4.935428108541791,279.74,10.056,4.9386
279.9807208741707,9.20199855340199,4.909544550657019,279.86,9.3215,4.906
279.9988038918956,8.489432544648762,4.8690255238370606,279.95,8.5817,4.8735
280.02866258544543,7.882991818053396,4.84183944657859,280.02,7.8374,4.8396
280.053828890767,7.1004964398098345,4.809859237500282,280.07,7.0897,4.8063
280.05383878451585,6.451114760066385,4.778062451674673,280.09,6.3397,4.776
280.2022353796744,5.5583024100315965,4.7459579694825775,280.09,5.5873,4.7444
280.20528111514824,4.875674547238509,4.7077929815761,280.07,4.8331,4.7117
279.9674310523075,4.183585791896773,4.682632430199412,280.02,4.0781,4.6792
279.970993990906,3.4910735756492737,4.6510163408367085,279.95,3.3228,4.6476
279.9880969997158,2.7204176326748697,4.618223416634879,279.85,2.5679,4.6152
279.721075362681,1.7587036294107992,4.579370077049701,279.72,1.8135,4.5824
279.70620668494865,1.0348860285976231,4.55619709999901,279.58,1.06,4.5509
279.49530011654855,0.2163585514928406,4.520284131926495,279.41,0.3073,4.5219
279.22645261608767,-0.2635808704322732,4.495926041611771,279.22,-0.44217,4.4929
279.05106953351674,-1.2409797476748479,4.461379182170532,279.0,-1.1877,4.4613
278.79010936367683,-1.850162766654043,4.428227519295921,278.76,-1.9291,4.427
278.570807106938,-2.6307954159173033,4.4016637050834895,278.49,-2.6668,4.3959
277.9899171237455,-3.5901045080306284,4.360242740480226,278.21,-3.3989,4.3692
277.91603328194753,-4.120709507006421,4.339169524916827,277.9,-4.1242,4.3396
277.7920904274157,-4.805280113022595,4.317611355457011,277.56,-4.8423,4.3068
277.20927188025,-5.5096430313028755,4.27369226437175,277.2,-5.5517,4.276
276.944624288854,-6.286891803763935,4.246578262056283,276.82,-6.2529,4.2443
276.438337900418,-6.930562467863519,4.214878280656584,276.42,-6.9451,4.2145
276.2102880738313,-7.713031362391658,4.191551768472963,276.0,-7.6288,4.1861
275.51064368233267,-8.256066796192696,4.155541971038761,275.55,-8.303,4.1584
275.2898953668672,-8.959660928869006,4.132030284859762,275.09,-8.9657,4.1302
274.7030841661073,-9.4557825360883,4.096477008371199,274.6,-9.618,4.0996
274.1417351362373,-10.331352297848612,4.0707153693271065,274.1,-10.259,4.0722
273.60023639746623,-10.899579206652433,4.042459608992776,273.57,-10.889,4.0453
273.2210175029931,-11.568480745024619,4.024275483442129,273.03,-11.505,4.0184
272.6349388926417,-12.06434698255545,3.9980175546586834,272.46,-12.106,3.9892
271.77253492382164,-12.666797128494224,3.957613291180422,271.88,-12.693,3.9599
271.1671047526034,-13.205150115762065,3.9291256001091392,271.28,-13.262,3.9304
270.452503304092,-13.715758564749276,3.8954820101304906,270.66,-13.812,3.8985
270.3819423390634,-14.411269511681908,3.875711677710368,270.02,-14.344,3.8651
269.64827605994356,-14.891453924991797,3.841584862180699,269.35,-14.857,3.8341
268.548885778477,-15.341062914649946,3.796896270682541,268.68,-15.348,3.8019
268.091365139556,-15.797429677013184,3.7757338949438974,267.98,-15.817,3.7679
267.082052733471,-16.2022150968197,3.7301731466039483,267.27,-16.265,3.734
266.46202125990334,-16.646418193828513,3.7019902841616656,266.54,-16.688,3.7018
265.76503062060397,-17.03681291379403,3.6680990588551534,265.79,-17.088,3.6678
264.9607633315251,-17.368490559759948,3.6285291184694546,265.03,-17.461,3.6333
264.48476886946764,-17.942928722690137,3.6063934979737526,264.26,-17.809,3.598
263.16308190551143,-18.06955968017141,3.555814486491558,263.47,-18.13,3.5634
262.5102032483305,-18.370299285680293,3.5265566812929316,262.67,-18.422,3.5284
261.8602894247661,-18.590867262415063,3.4907415804069073,261.85,-18.682,3.4907
261.12312729366346,-18.974114169386976,3.4522032041242725,261.03,-18.912,3.4511
260.33562693284904,-19.22940252565618,3.413463772130738,260.19,-19.11,3.4129
259.2676752338565,-19.20797562647752,3.37694161047996,259.35,-19.277,3.3754
258.5357792055803,-19.37540131990303,3.335944031584263,258.5,-19.414,3.3375
257.8691457668444,-19.580112722963754,3.306760666689253,257.65,-19.522,3.3016
256.76183850631276,-19.671557248002436,3.2650506402481403,256.79,-19.599,3.267
255.85727695781054,-19.60561931370507,3.230913878261326,255.93,-19.647,3.2314
255.14639082485994,-19.751323371704245,3.197749498907167,255.06,-19.668,3.1976
254.26348471374183,-19.644967818930798,3.1704351680990968,254.2,-19.66,3.1653
253.42275592959115,-19.64582882658428,3.1307732971635933,253.33,-19.622,3.1322
252.30945269148754,-19.406079179968845,3.099642678016857,252.46,-19.558,3.0979
251.5779290281335,-19.479027659346066,3.0626419070232926,251.58,-19.472,3.0686
250.66751904566473,-19.258666368178886,3.040114185301492,250.71,-19.364,3.043
249.72616870764946,-19.123502172614522,3.010151885776067,249.83,-19.238,3.0197
249.0007635385659,-19.189036742532398,2.9985008149967287,248.95,-19.096,2.9989
248.1233230868772,-18.94741792094105,2.9817302881326806,248.06,-18.937,2.9815
247.20148217742505,-18.67832346352028,2.9651435433013615,247.18,-18.763,2.9639
246.32642419305714,-18.683394423021326,2.947154825826682,246.29,-18.575,2.9471
245.3932614950768,-18.279825119046862,2.9315811330055794,245.41,-18.376,2.9324
244.50395570988795,-18.105756121666637,2.9242273785453303,244.51,-18.171,2.9214
243.602615444833,-18.0938499109847,2.9167599477932025,243.62,-17.963,2.9158
242.82128367926273,-17.68073997369929,2.913022008330831,242.72,-17.752,2.9134
241.79031754280277,-17.780893382538796,2.9149983881349746,241.81,-17.538,2.9115
240.99562519177115,-17.392018124471964,2.9085993559082732,240.9,-17.321,2.9094
239.86170741451133,-17.11027496158587,2.9059600289477663,239.99,-17.101,2.9075
238.9930130297653,-16.93494484149577,2.907582705945145,239.07,-16.879,2.9054
238.10300672809666,-16.829340786974843,2.901961799212781,238.15,-16.655,2.9041
237.25276145621388,-16.38456713241061,2.9007278340512195,237.22,-16.428,2.9031
236.165807239443,-16.2960595039449,2.898676611654638,236.29,-16.201,2.9021
235.2789279898549,-15.879255738013503,2.9021829062053075,235.35,-15.973,2.9022
234.17637630881495,-15.689501127297673,2.9016185537496666,234.42,-15.744,2.9022
233.39387384000773,-15.637776230738952,2.8969707207015554,233.47,-15.514,2.9023
232.50977768315624,-15.289976367202167,2.9056875712226313,232.52,-15.285,2.9036
